StartCluster,EndCluster,Passengers
79,2.0,740
79,3.0,606
79,4.0,517
79,5.0,707
79,6.0,742
79,8.0,742
79,9.0,730
79,10.0,481
79,11.0,723
79,12.0,517
79,13.0,744
79,14.0,730
79,15.0,580
79,16.0,684
79,17.0,684
79,18.0,723
79,19.0,580
79,20.0,624
79,22.0,394
79,23.0,463
79,24.0,734
79,25.0,624
79,26.0,744
79,27.0,606
79,28.0,535
79,29.0,730
79,30.0,730
79,31.0,659
79,32.0,744
79,33.0,623
79,35.0,742
79,36.0,684
79,37.0,686
79,38.0,734
79,39.0,670
79,40.0,686
79,41.0,553
79,42.0,553
79,43.0,734
79,44.0,684
79,45.0,710
79,46.0,744
79,47.0,742
79,49.0,553
79,50.0,448
79,51.0,639
79,52.0,553
79,53.0,744
79,54.0,499
79,56.0,686
79,57.0,553
79,58.0,734
79,59.0,734
79,60.0,730
79,61.0,523
79,62.0,721
79,63.0,723
79,64.0,737
79,65.0,742
79,66.0,571
79,67.0,707
79,68.0,734
79,69.0,697
79,70.0,499
79,71.0,710
79,72.0,744
79,73.0,737
79,74.0,744
79,75.0,686
79,76.0,606
79,78.0,734
79,80.0,723
79,84.0,723
79,86.0,744
79,82.0,730
79,87.0,744
79,85.0,481
79,94.0,686
79,88.0,740
79,96.0,707
79,89.0,639
79,91.0,655
79,92.0,710
79,95.0,734
79,90.0,742
79,93.0,730
79,99.0,740
79,100.0,707
79,98.0,445
79,102.0,744
79,104.0,744
79,106.0,686
79,103.0,481
79,107.0,744
79,111.0,707
79,108.0,740
79,115.0,580
79,105.0,535
79,109.0,709
79,112.0,730
79,110.0,710
79,113.0,481
79,114.0,445
79,121.0,624
79,119.0,697
79,116.0,639
79,120.0,742
79,117.0,571
79,128.0,580
79,118.0,445
79,126.0,744
79,124.0,499
79,123.0,697
79,129.0,730
79,122.0,499
79,125.0,670
80,21.0,7222
80,55.0,6668
80,48.0,6668
80,7.0,6339
80,101.0,5990
80,34.0,6507
80,127.0,6507
80,83.0,7101
80,97.0,6167
80,81.0,7101
80,77.0,7101
80,0.0,6355
80,1.0,7222
80,2.0,7222
80,3.0,6967
80,4.0,6167
80,5.0,7489
80,6.0,6983
80,8.0,7350
80,9.0,7489
80,10.0,5628
80,11.0,7193
80,12.0,6167
80,13.0,6707
80,14.0,7459
80,15.0,7528
80,16.0,5628
80,17.0,7489
80,18.0,4560
80,19.0,7350
80,20.0,7539
80,22.0,4896
80,23.0,5628
80,24.0,7222
80,25.0,7562
80,26.0,6355
80,27.0,6966
80,28.0,6339
80,29.0,7528
80,30.0,6339
80,31.0,6355
80,32.0,7562
80,33.0,7101
80,35.0,7459
80,36.0,7564
80,37.0,7489
80,38.0,7328
80,39.0,7328
80,40.0,6983
80,41.0,6339
80,42.0,6507
80,43.0,4560
80,44.0,7489
80,45.0,7528
80,46.0,7564
80,47.0,6983
80,49.0,6507
80,50.0,7459
80,51.0,7222
80,52.0,6339
80,53.0,5907
80,54.0,5990
80,56.0,6707
80,57.0,6507
80,58.0,7350
80,59.0,6355
80,60.0,7350
80,61.0,7193
80,62.0,7418
80,63.0,7418
80,64.0,6507
80,65.0,7564
80,66.0,6668
80,67.0,7193
80,68.0,7328
80,69.0,7539
80,70.0,5990
80,71.0,7562
80,72.0,6707
80,73.0,7193
80,74.0,6967
80,75.0,7539
80,76.0,6967
80,78.0,7459
80,79.0,7350
80,84.0,5907
80,82.0,7528
80,87.0,6707
80,88.0,5907
80,85.0,5810
80,86.0,6983
80,90.0,6983
80,89.0,7222
80,95.0,5907
80,91.0,7489
80,93.0,7528
80,99.0,5907
80,96.0,7193
80,92.0,7564
80,94.0,7539
80,106.0,6355
80,104.0,7193
80,102.0,7101
80,107.0,6355
80,100.0,7489
80,98.0,5445
80,103.0,5810
80,108.0,7528
80,110.0,7222
80,105.0,6167
80,112.0,7350
80,109.0,5990
80,111.0,7328
80,115.0,7564
80,116.0,7222
80,114.0,5445
80,113.0,5810
80,121.0,6707
80,118.0,5445
80,117.0,6507
80,120.0,6983
80,119.0,7562
80,123.0,7562
80,122.0,5990
80,124.0,5990
80,128.0,7528
80,126.0,7562
80,125.0,7418
80,129.0,7350
81,77.0,116
81,7.0,119
81,21.0,93
81,34.0,116
81,48.0,93
81,55.0,116
81,83.0,106
81,101.0,120
81,97.0,120
81,127.0,118
81,6.0,117
81,0.0,108
81,8.0,100
81,5.0,77
81,15.0,89
81,1.0,71
81,9.0,77
81,14.0,108
81,11.0,98
81,12.0,53
81,3.0,65
81,4.0,53
81,13.0,116
81,2.0,68
81,18.0,116
81,10.0,48
81,26.0,112
81,19.0,98
81,24.0,68
81,16.0,43
81,22.0,37
81,23.0,46
81,20.0,79
81,32.0,86
81,31.0,105
81,17.0,79
81,25.0,86
81,33.0,68
81,27.0,65
81,28.0,55
81,40.0,100
81,45.0,114
81,30.0,53
81,47.0,120
81,36.0,98
81,37.0,77
81,43.0,110
81,35.0,98
81,53.0,116
81,46.0,82
81,44.0,82
81,42.0,57
81,29.0,95
81,38.0,71
81,60.0,117
81,50.0,92
81,54.0,53
81,41.0,57
81,39.0,77
81,56.0,103
81,59.0,108
81,49.0,60
81,52.0,57
81,57.0,57
81,51.0,71
81,69.0,82
81,72.0,116
81,58.0,95
81,62.0,74
81,65.0,82
81,71.0,103
81,63.0,74
81,73.0,110
81,64.0,55
81,61.0,98
81,67.0,100
81,84.0,112
81,80.0,112
81,87.0,117
81,66.0,60
81,86.0,105
81,90.0,119
81,74.0,63
81,88.0,116
81,79.0,95
81,78.0,92
81,68.0,71
81,82.0,95
81,95.0,112
81,93.0,95
81,76.0,65
81,99.0,117
81,89.0,71
81,91.0,92
81,92.0,86
81,85.0,50
81,107.0,118
81,75.0,79
81,70.0,53
81,96.0,100
81,106.0,105
81,112.0,118
81,100.0,77
81,98.0,43
81,94.0,79
81,102.0,65
81,104.0,100
81,103.0,50
81,105.0,55
81,109.0,48
81,115.0,82
81,119.0,100
81,120.0,112
81,111.0,74
81,116.0,74
81,117.0,60
81,108.0,89
81,129.0,119
81,118.0,43
81,110.0,68
81,123.0,110
81,114.0,46
81,121.0,103
81,125.0,77
81,122.0,53
81,126.0,86
81,124.0,53
81,128.0,89
81,113.0,50
82,21.0,1750
82,55.0,1493
82,48.0,1545
82,7.0,1389
82,101.0,1287
82,34.0,1493
82,127.0,1493
82,83.0,1648
82,97.0,1389
82,81.0,1699
82,77.0,1648
82,0.0,2117
82,1.0,2086
82,2.0,1750
82,3.0,2137
82,4.0,2106
82,5.0,1892
82,6.0,2147
82,8.0,1676
82,9.0,1892
82,10.0,2014
82,11.0,2126
82,12.0,2106
82,13.0,2106
82,14.0,2086
82,15.0,2049
82,16.0,1237
82,17.0,1903
82,18.0,2146
82,19.0,2106
82,20.0,1977
82,22.0,1846
82,23.0,2014
82,24.0,1750
82,25.0,2014
82,26.0,2137
82,27.0,2137
82,28.0,2126
82,29.0,1676
82,30.0,1441
82,31.0,2146
82,32.0,2014
82,33.0,2117
82,35.0,1512
82,36.0,2086
82,37.0,1936
82,38.0,1846
82,39.0,2041
82,40.0,2140
82,41.0,2140
82,42.0,2140
82,43.0,2117
82,44.0,1903
82,45.0,2079
82,46.0,1977
82,47.0,2140
82,49.0,2140
82,50.0,2079
82,51.0,2086
82,52.0,2126
82,53.0,2137
82,54.0,2079
82,56.0,2147
82,57.0,2140
82,58.0,2106
82,59.0,1981
82,60.0,2126
82,61.0,2140
82,62.0,1846
82,63.0,1846
82,64.0,1493
82,65.0,1977
82,66.0,2147
82,67.0,2126
82,68.0,1799
82,69.0,1803
82,70.0,2079
82,71.0,1981
82,72.0,2146
82,73.0,2086
82,74.0,1648
82,75.0,1936
82,76.0,2137
82,78.0,2106
82,79.0,2106
82,80.0,2137
82,84.0,2086
82,86.0,1903
82,85.0,2049
82,92.0,1512
82,89.0,2086
82,93.0,1676
82,90.0,2126
82,87.0,2140
82,88.0,2140
82,91.0,2137
82,95.0,2086
82,104.0,1903
82,96.0,2140
82,99.0,2147
82,94.0,1977
82,100.0,1936
82,102.0,1750
82,106.0,2146
82,98.0,1977
82,103.0,2079
82,107.0,2146
82,108.0,2079
82,105.0,2126
82,110.0,1799
82,109.0,1389
82,113.0,2079
82,112.0,2106
82,111.0,1846
82,116.0,2086
82,119.0,1981
82,114.0,1977
82,115.0,2014
82,117.0,2147
82,118.0,1977
82,120.0,2140
82,125.0,1981
82,121.0,2146
82,123.0,2014
82,124.0,2079
82,126.0,2049
82,122.0,2079
82,129.0,2106
82,128.0,2049
83,77.0,638
83,7.0,638
83,21.0,513
83,34.0,552
83,48.0,638
83,55.0,606
83,81.0,583
83,97.0,638
83,101.0,654
83,127.0,606
83,6.0,644
83,0.0,593
83,8.0,536
83,5.0,424
83,15.0,489
83,1.0,393
83,9.0,424
83,14.0,593
83,11.0,536
83,12.0,292
83,3.0,363
83,4.0,292
83,13.0,636
83,2.0,378
83,18.0,627
83,10.0,266
83,26.0,617
83,19.0,520
83,24.0,378
83,16.0,241
83,22.0,208
83,23.0,253
83,20.0,440
83,32.0,473
83,31.0,579
83,17.0,440
83,25.0,473
83,33.0,378
83,27.0,363
83,28.0,305
83,40.0,551
83,45.0,627
83,30.0,292
83,47.0,657
83,36.0,536
83,37.0,424
83,43.0,605
83,35.0,536
83,53.0,636
83,46.0,457
83,44.0,440
83,42.0,319
83,29.0,520
83,38.0,393
83,60.0,644
83,50.0,489
83,54.0,279
83,41.0,319
83,39.0,424
83,56.0,565
83,59.0,593
83,49.0,319
83,52.0,305
83,57.0,319
83,51.0,393
83,69.0,457
83,72.0,636
83,58.0,520
83,62.0,409
83,65.0,457
83,71.0,565
83,63.0,393
83,73.0,605
83,64.0,305
83,61.0,536
83,67.0,536
83,84.0,617
83,80.0,617
83,87.0,644
83,66.0,333
83,86.0,565
83,90.0,655
83,74.0,348
83,88.0,636
83,79.0,520
83,78.0,505
83,68.0,393
83,82.0,505
83,95.0,617
83,93.0,520
83,76.0,363
83,99.0,644
83,89.0,393
83,91.0,505
83,92.0,473
83,85.0,279
83,107.0,650
83,75.0,440
83,70.0,279
83,96.0,536
83,106.0,579
83,112.0,650
83,100.0,424
83,98.0,241
83,94.0,440
83,102.0,363
83,104.0,551
83,103.0,279
83,105.0,305
83,109.0,266
83,115.0,457
83,119.0,551
83,120.0,617
83,111.0,393
83,116.0,409
83,117.0,333
83,108.0,489
83,129.0,654
83,118.0,241
83,110.0,378
83,123.0,605
83,114.0,253
83,121.0,565
83,125.0,424
83,122.0,279
83,126.0,473
83,124.0,292
83,128.0,489
83,113.0,279
84,21.0,28347
84,55.0,25544
84,48.0,26177
84,7.0,24208
84,101.0,22809
84,34.0,25544
84,127.0,25544
84,83.0,27872
84,97.0,24208
84,81.0,27872
84,77.0,27347
84,0.0,20920
84,1.0,29119
84,2.0,28347
84,3.0,28347
84,4.0,25544
84,5.0,29593
84,6.0,26330
84,8.0,27408
84,9.0,29398
84,10.0,23514
84,11.0,28235
84,12.0,25544
84,13.0,28849
84,14.0,28235
84,15.0,29280
84,16.0,22095
84,17.0,29692
84,18.0,24950
84,19.0,28235
84,20.0,29692
84,22.0,20656
84,23.0,23514
84,24.0,28347
84,25.0,29683
84,26.0,23188
84,27.0,28347
84,28.0,26177
84,29.0,28849
84,30.0,24886
84,31.0,24950
84,32.0,29683
84,33.0,28765
84,35.0,27408
84,36.0,29683
84,37.0,29593
84,38.0,29119
84,39.0,29593
84,40.0,27408
84,41.0,26780
84,42.0,26780
84,43.0,20920
84,44.0,29692
84,45.0,29280
84,46.0,29692
84,47.0,27408
84,49.0,26780
84,50.0,29280
84,51.0,29119
84,52.0,26177
84,53.0,23188
84,54.0,24886
84,56.0,26330
84,57.0,26780
84,58.0,28849
84,59.0,20920
84,60.0,28235
84,61.0,27408
84,62.0,29119
84,63.0,29119
84,64.0,25544
84,65.0,29692
84,66.0,27347
84,67.0,27409
84,68.0,29119
84,69.0,29683
84,70.0,24886
84,71.0,29280
84,72.0,24950
84,73.0,27408
84,74.0,27347
84,75.0,29593
84,76.0,28347
84,78.0,28849
84,79.0,28849
84,80.0,23188
84,82.0,28849
84,86.0,24950
84,85.0,24208
84,95.0,17903
84,90.0,27409
84,92.0,29551
84,88.0,28235
84,96.0,27408
84,99.0,26330
84,87.0,27408
84,91.0,29593
84,93.0,28849
84,94.0,29692
84,89.0,29119
84,107.0,24950
84,106.0,24950
84,104.0,26330
84,100.0,29593
84,102.0,28347
84,98.0,22809
84,103.0,24208
84,105.0,25544
84,112.0,28849
84,108.0,29280
84,121.0,26330
84,119.0,29551
84,115.0,29683
84,110.0,28765
84,109.0,23514
84,116.0,29119
84,120.0,26330
84,111.0,29119
84,113.0,24208
84,117.0,27347
84,129.0,28849
84,114.0,22809
84,125.0,29593
84,128.0,29551
84,118.0,22809
84,124.0,24886
84,126.0,29551
84,123.0,29683
84,122.0,24886
85,21.0,234
85,55.0,185
85,48.0,194
85,7.0,167
85,101.0,150
85,34.0,185
85,127.0,185
85,83.0,224
85,97.0,167
85,81.0,224
85,77.0,214
85,0.0,418
85,1.0,496
85,2.0,234
85,3.0,528
85,4.0,504
85,5.0,280
85,6.0,379
85,8.0,496
85,9.0,268
85,10.0,371
85,11.0,354
85,12.0,512
85,13.0,354
85,14.0,418
85,15.0,328
85,16.0,143
85,17.0,528
85,18.0,392
85,19.0,354
85,20.0,291
85,22.0,443
85,23.0,512
85,24.0,234
85,25.0,304
85,26.0,406
85,27.0,528
85,28.0,444
85,29.0,486
85,30.0,176
85,31.0,392
85,32.0,304
85,33.0,523
85,35.0,496
85,36.0,418
85,37.0,280
85,38.0,256
85,39.0,528
85,40.0,367
85,41.0,523
85,42.0,443
85,43.0,418
85,44.0,523
85,45.0,328
85,46.0,304
85,47.0,367
85,49.0,521
85,50.0,328
85,51.0,526
85,52.0,486
85,53.0,406
85,54.0,468
85,56.0,379
85,57.0,523
85,58.0,341
85,59.0,454
85,60.0,354
85,61.0,367
85,62.0,256
85,63.0,256
85,64.0,185
85,65.0,291
85,66.0,444
85,67.0,367
85,68.0,256
85,69.0,523
85,70.0,512
85,71.0,443
85,72.0,393
85,73.0,418
85,74.0,214
85,75.0,280
85,76.0,486
85,78.0,341
85,79.0,341
85,80.0,406
85,82.0,504
85,84.0,431
85,86.0,466
85,89.0,521
85,92.0,518
85,93.0,512
85,98.0,413
85,91.0,393
85,103.0,523
85,95.0,431
85,105.0,512
85,90.0,367
85,94.0,291
85,107.0,393
85,104.0,476
85,96.0,367
85,106.0,406
85,87.0,367
85,113.0,504
85,116.0,504
85,99.0,379
85,118.0,504
85,102.0,234
85,119.0,443
85,88.0,367
85,117.0,496
85,108.0,328
85,124.0,413
85,114.0,486
85,125.0,518
85,122.0,496
85,111.0,256
85,100.0,280
85,121.0,393
85,110.0,245
85,128.0,328
85,112.0,341
85,126.0,316
85,115.0,304
85,123.0,316
85,120.0,379
85,129.0,341
85,109.0,167
86,21.0,13855
86,55.0,12166
86,48.0,12525
86,7.0,11431
86,101.0,10687
86,34.0,12166
86,127.0,12166
86,83.0,13216
86,97.0,11431
86,81.0,13543
86,77.0,13216
86,0.0,13623
86,1.0,15363
86,2.0,13855
86,3.0,15210
86,4.0,14148
86,5.0,14666
86,6.0,14926
86,8.0,11997
86,9.0,14667
86,10.0,13216
86,11.0,15290
86,12.0,14148
86,13.0,15358
86,14.0,15290
86,15.0,15311
86,16.0,10315
86,17.0,15149
86,18.0,14608
86,19.0,15358
86,20.0,15066
86,22.0,11801
86,23.0,13216
86,24.0,13855
86,25.0,15210
86,26.0,14180
86,27.0,15210
86,28.0,14420
86,29.0,13623
86,30.0,11801
86,31.0,14608
86,32.0,15210
86,33.0,15311
86,35.0,12908
86,36.0,15358
86,37.0,14666
86,38.0,14420
86,39.0,15358
86,40.0,15149
86,41.0,14420
86,42.0,14667
86,43.0,13623
86,44.0,15149
86,45.0,15363
86,46.0,15066
86,47.0,15149
86,49.0,14667
86,50.0,15363
86,51.0,15363
86,52.0,14420
86,53.0,14180
86,54.0,13855
86,56.0,14926
86,57.0,14666
86,58.0,15358
86,59.0,10824
86,60.0,15290
86,61.0,15149
86,62.0,14420
86,63.0,14420
86,64.0,12166
86,65.0,15066
86,66.0,14883
86,67.0,15290
86,68.0,14148
86,69.0,14926
86,70.0,13855
86,71.0,15149
86,72.0,14608
86,73.0,15149
86,74.0,13216
86,75.0,14883
86,76.0,15210
86,78.0,15358
86,79.0,15358
86,80.0,14180
86,82.0,13623
86,84.0,12908
86,85.0,13543
86,88.0,15149
86,91.0,15363
86,90.0,15149
86,92.0,14608
86,95.0,12908
86,104.0,10824
86,89.0,15363
86,106.0,14180
86,99.0,14926
86,87.0,15149
86,107.0,14608
86,93.0,13623
86,96.0,15149
86,108.0,15363
86,100.0,14883
86,98.0,12876
86,103.0,13543
86,105.0,14420
86,110.0,14148
86,112.0,15358
86,102.0,13855
86,113.0,13855
86,115.0,15210
86,116.0,15363
86,118.0,12876
86,114.0,12876
86,120.0,14926
86,111.0,14420
86,94.0,15066
86,121.0,14608
86,119.0,15149
86,123.0,15210
86,109.0,11431
86,117.0,14883
86,124.0,13855
86,125.0,15290
86,129.0,15358
86,128.0,15363
86,126.0,15311
86,122.0,13855
87,21.0,145
87,55.0,138
87,48.0,140
87,7.0,131
87,101.0,125
87,34.0,138
87,127.0,134
87,83.0,144
87,97.0,128
87,81.0,144
87,77.0,144
87,0.0,142
87,1.0,131
87,2.0,128
87,3.0,125
87,4.0,108
87,5.0,138
87,6.0,122
87,8.0,146
87,9.0,138
87,10.0,98
87,11.0,146
87,12.0,108
87,13.0,102
87,14.0,142
87,15.0,145
87,16.0,94
87,17.0,140
87,18.0,122
87,19.0,147
87,20.0,142
87,22.0,84
87,23.0,98
87,24.0,128
87,25.0,144
87,26.0,129
87,27.0,125
87,28.0,108
87,29.0,147
87,30.0,108
87,31.0,142
87,32.0,144
87,33.0,128
87,35.0,147
87,36.0,147
87,37.0,140
87,38.0,134
87,39.0,134
87,40.0,146
87,41.0,112
87,42.0,115
87,43.0,135
87,44.0,140
87,45.0,142
87,46.0,142
87,47.0,114
87,49.0,115
87,50.0,146
87,51.0,131
87,52.0,112
87,53.0,122
87,54.0,105
87,56.0,142
87,57.0,112
87,58.0,147
87,59.0,139
87,60.0,135
87,61.0,146
87,62.0,134
87,63.0,134
87,64.0,112
87,65.0,142
87,66.0,119
87,67.0,146
87,68.0,131
87,69.0,140
87,70.0,105
87,71.0,146
87,72.0,122
87,73.0,135
87,74.0,122
87,75.0,140
87,76.0,125
87,78.0,147
87,79.0,147
87,80.0,129
87,82.0,146
87,84.0,135
87,85.0,101
87,86.0,144
87,88.0,114
87,90.0,114
87,89.0,131
87,95.0,129
87,91.0,145
87,99.0,102
87,92.0,144
87,100.0,138
87,93.0,146
87,107.0,102
87,94.0,140
87,96.0,146
87,98.0,94
87,112.0,129
87,106.0,142
87,104.0,146
87,103.0,101
87,102.0,125
87,105.0,108
87,114.0,94
87,115.0,142
87,120.0,129
87,108.0,145
87,109.0,101
87,121.0,144
87,119.0,146
87,117.0,115
87,110.0,128
87,129.0,122
87,113.0,101
87,118.0,94
87,123.0,144
87,111.0,131
87,116.0,131
87,126.0,144
87,122.0,105
87,124.0,105
87,125.0,138
87,128.0,145
88,21.0,860
88,55.0,806
88,48.0,806
88,7.0,772
88,101.0,734
88,34.0,790
88,127.0,790
88,83.0,849
88,97.0,753
88,81.0,849
88,77.0,849
88,0.0,808
88,1.0,772
88,2.0,806
88,3.0,753
88,4.0,651
88,5.0,849
88,6.0,776
88,8.0,876
88,9.0,849
88,10.0,588
88,11.0,864
88,12.0,630
88,13.0,617
88,14.0,864
88,15.0,877
88,16.0,609
88,17.0,823
88,18.0,617
88,19.0,872
88,20.0,860
88,22.0,484
88,23.0,567
88,24.0,806
88,25.0,874
88,26.0,808
88,27.0,734
88,28.0,651
88,29.0,874
88,30.0,693
88,31.0,808
88,32.0,874
88,33.0,772
88,35.0,877
88,36.0,874
88,37.0,849
88,38.0,823
88,39.0,806
88,40.0,852
88,41.0,672
88,42.0,672
88,43.0,776
88,44.0,837
88,45.0,864
88,46.0,868
88,47.0,736
88,49.0,693
88,50.0,877
88,51.0,790
88,52.0,672
88,53.0,736
88,54.0,630
88,56.0,834
88,57.0,672
88,58.0,876
88,59.0,852
88,60.0,834
88,61.0,864
88,62.0,837
88,63.0,823
88,64.0,714
88,65.0,868
88,66.0,693
88,67.0,864
88,68.0,823
88,69.0,837
88,70.0,630
88,71.0,876
88,72.0,736
88,73.0,834
88,74.0,772
88,75.0,860
88,76.0,753
88,78.0,876
88,79.0,872
88,80.0,684
88,82.0,874
88,84.0,834
88,85.0,609
88,86.0,864
88,87.0,684
88,90.0,736
88,99.0,528
88,95.0,809
88,96.0,864
88,93.0,874
88,107.0,617
88,94.0,860
88,92.0,849
88,91.0,860
88,106.0,808
88,89.0,772
88,108.0,877
88,104.0,876
88,112.0,808
88,100.0,849
88,98.0,546
88,102.0,790
88,103.0,609
88,110.0,806
88,111.0,823
88,115.0,868
88,121.0,834
88,109.0,651
88,117.0,693
88,119.0,876
88,113.0,609
88,120.0,809
88,105.0,651
88,123.0,876
88,129.0,808
88,118.0,546
88,116.0,790
88,114.0,567
88,125.0,806
88,122.0,609
88,128.0,877
88,124.0,630
88,126.0,874
89,21.0,164
89,55.0,134
89,48.0,140
89,7.0,123
89,101.0,112
89,34.0,134
89,127.0,134
89,83.0,152
89,97.0,123
89,81.0,152
89,77.0,152
89,0.0,246
89,1.0,250
89,2.0,164
89,3.0,178
89,4.0,254
89,5.0,182
89,6.0,234
89,8.0,250
89,9.0,182
89,10.0,253
89,11.0,223
89,12.0,254
89,13.0,218
89,14.0,246
89,15.0,206
89,16.0,107
89,17.0,197
89,18.0,238
89,19.0,218
89,20.0,188
89,22.0,238
89,23.0,249
89,24.0,164
89,25.0,200
89,26.0,243
89,27.0,234
89,28.0,242
89,29.0,254
89,30.0,128
89,31.0,238
89,32.0,200
89,33.0,234
89,35.0,253
89,36.0,246
89,37.0,182
89,38.0,170
89,39.0,197
89,40.0,229
89,41.0,234
89,42.0,251
89,43.0,246
89,44.0,234
89,45.0,212
89,46.0,194
89,47.0,229
89,49.0,225
89,50.0,212
89,51.0,197
89,52.0,254
89,53.0,243
89,54.0,247
89,56.0,234
89,57.0,250
89,58.0,218
89,59.0,253
89,60.0,223
89,61.0,223
89,62.0,176
89,63.0,176
89,64.0,134
89,65.0,194
89,66.0,213
89,67.0,223
89,68.0,170
89,69.0,225
89,70.0,253
89,71.0,251
89,72.0,238
89,73.0,243
89,74.0,152
89,75.0,188
89,76.0,254
89,78.0,212
89,79.0,218
89,80.0,243
89,82.0,247
89,84.0,249
89,85.0,250
89,86.0,254
89,87.0,229
89,88.0,223
89,92.0,234
89,93.0,242
89,95.0,249
89,98.0,254
89,91.0,238
89,103.0,253
89,104.0,254
89,99.0,234
89,105.0,254
89,106.0,243
89,96.0,229
89,90.0,229
89,107.0,238
89,94.0,194
89,116.0,247
89,114.0,251
89,117.0,250
89,113.0,254
89,102.0,164
89,122.0,253
89,118.0,246
89,121.0,238
89,125.0,242
89,124.0,247
89,120.0,234
89,112.0,218
89,119.0,249
89,111.0,176
89,109.0,123
89,108.0,212
89,100.0,188
89,110.0,170
89,123.0,200
89,115.0,200
89,128.0,212
89,126.0,206
89,129.0,218
90,21.0,905
90,55.0,877
90,48.0,888
90,7.0,849
90,101.0,815
90,34.0,877
90,127.0,864
90,83.0,902
90,97.0,849
90,81.0,902
90,77.0,902
90,0.0,879
90,1.0,797
90,2.0,778
90,3.0,758
90,4.0,651
90,5.0,833
90,6.0,706
90,8.0,905
90,9.0,833
90,10.0,607
90,11.0,905
90,12.0,651
90,13.0,760
90,14.0,879
90,15.0,888
90,16.0,563
90,17.0,849
90,18.0,802
90,19.0,902
90,20.0,864
90,22.0,500
90,23.0,585
90,24.0,778
90,25.0,877
90,26.0,834
90,27.0,758
90,28.0,673
90,29.0,902
90,30.0,651
90,31.0,892
90,32.0,877
90,33.0,797
90,35.0,905
90,36.0,905
90,37.0,833
90,38.0,815
90,39.0,833
90,40.0,905
90,41.0,694
90,42.0,694
90,43.0,860
90,44.0,864
90,45.0,802
90,46.0,864
90,47.0,545
90,49.0,716
90,50.0,896
90,51.0,815
90,52.0,694
90,53.0,760
90,54.0,651
90,56.0,901
90,57.0,694
90,58.0,902
90,59.0,879
90,60.0,706
90,61.0,905
90,62.0,815
90,63.0,815
90,64.0,673
90,65.0,864
90,66.0,716
90,67.0,905
90,68.0,797
90,69.0,864
90,70.0,651
90,71.0,901
90,72.0,760
90,73.0,860
90,74.0,737
90,75.0,849
90,76.0,778
90,78.0,902
90,79.0,902
90,80.0,834
90,82.0,896
90,84.0,834
90,85.0,629
90,86.0,892
90,87.0,706
90,88.0,760
90,89.0,815
90,95.0,834
90,99.0,706
90,94.0,849
90,91.0,896
90,92.0,877
90,96.0,905
90,107.0,637
90,106.0,892
90,104.0,905
90,100.0,833
90,112.0,637
90,93.0,902
90,105.0,673
90,102.0,758
90,108.0,888
90,115.0,864
90,103.0,629
90,116.0,815
90,109.0,607
90,113.0,629
90,120.0,834
90,110.0,778
90,123.0,860
90,119.0,905
90,129.0,637
90,98.0,563
90,114.0,585
90,118.0,563
90,121.0,901
90,125.0,833
90,117.0,716
90,126.0,877
90,111.0,797
90,122.0,629
90,124.0,651
90,128.0,888
91,21.0,42
91,55.0,37
91,48.0,37
91,7.0,33
91,101.0,30
91,34.0,36
91,127.0,36
91,83.0,41
91,97.0,33
91,81.0,41
91,77.0,41
91,0.0,53
91,1.0,51
91,2.0,36
91,3.0,49
91,4.0,42
91,5.0,40
91,6.0,54
91,8.0,54
91,9.0,40
91,10.0,38
91,11.0,49
91,12.0,42
91,13.0,53
91,14.0,50
91,15.0,46
91,16.0,23
91,17.0,53
91,18.0,54
91,19.0,49
91,20.0,42
91,22.0,33
91,23.0,38
91,24.0,36
91,25.0,43
91,26.0,54
91,27.0,47
91,28.0,42
91,29.0,52
91,30.0,28
91,31.0,52
91,32.0,43
91,33.0,50
91,35.0,54
91,36.0,37
91,37.0,41
91,38.0,38
91,39.0,52
91,40.0,50
91,41.0,43
91,42.0,43
91,43.0,53
91,44.0,53
91,45.0,53
91,46.0,42
91,47.0,54
91,49.0,45
91,50.0,46
91,51.0,51
91,52.0,43
91,53.0,54
91,54.0,41
91,56.0,51
91,57.0,43
91,58.0,48
91,59.0,54
91,60.0,54
91,61.0,50
91,62.0,38
91,63.0,38
91,64.0,29
91,65.0,42
91,66.0,46
91,67.0,50
91,68.0,37
91,69.0,53
91,70.0,41
91,71.0,48
91,72.0,54
91,73.0,52
91,74.0,33
91,75.0,41
91,76.0,49
91,78.0,48
91,79.0,47
91,80.0,54
91,82.0,54
91,84.0,54
91,85.0,40
91,86.0,54
91,87.0,54
91,88.0,53
91,89.0,51
91,90.0,54
91,93.0,54
91,92.0,54
91,95.0,54
91,99.0,54
91,96.0,49
91,98.0,37
91,105.0,43
91,104.0,54
91,107.0,54
91,102.0,34
91,106.0,52
91,112.0,53
91,94.0,41
91,108.0,45
91,119.0,48
91,103.0,40
91,109.0,26
91,100.0,40
91,110.0,36
91,115.0,42
91,113.0,40
91,111.0,37
91,117.0,46
91,120.0,54
91,123.0,51
91,121.0,51
91,118.0,37
91,122.0,41
91,116.0,51
91,128.0,45
91,129.0,53
91,114.0,37
91,126.0,43
91,125.0,53
91,124.0,41
92,21.0,907
92,55.0,789
92,48.0,818
92,7.0,731
92,101.0,674
92,34.0,789
92,127.0,759
92,83.0,877
92,97.0,702
92,81.0,877
92,77.0,877
92,0.0,1219
92,1.0,1125
92,2.0,936
92,3.0,1185
92,4.0,1215
92,5.0,1021
92,6.0,1207
